level,salary
1364,51145.75399187517
1365,72869.94841733563
1366,59346.74767042103
1367,60686.82800559141
1368,51655.04380995876
1369,56582.77088877562
1370,52195.45626042172
1371,59341.932801456496
1372,78216.40820211417
1373,47408.261971377164
1374,45019.62942192332
1375,75894.93667562681
1376,59118.006629172065
1377,54548.54601409156
1378,71666.37027465149
1379,55239.23800332208
1380,79583.5805361601
1381,68130.85211408342
1382,56500.6093192337
1383,82980.95553334575
1384,55378.89417065734
1385,68885.1871207838
1386,64485.36920475564
1387,74538.08629467871
1388,77164.03536795925
1389,61897.23489134839
1390,54071.30469722889
1391,66233.5148300819
1392,54884.96970316966
1393,81824.34587595696
1394,63084.1967115181
1395,58094.017887569644
1396,63622.44645933981
1397,48332.81050539376
1398,52116.383015584215
1399,73865.13248013498
1400,55320.540610976765
1401,51448.88357387133
1402,67313.05092596359
1403,73832.11494732069
1404,69193.17650734138
1405,71992.71025874889
1406,54492.892514996114
1407,47871.36673327229
1408,77131.4599202456
1409,58919.99501226937
1410,59667.15323614025
1411,75486.13481918132
1412,67795.22349469733
1413,66820.5511215068
1414,83940.46684970157
1415,55884.05109688929
1416,71626.4446815031
1417,62947.00464966157
1418,65091.64618932329
1419,77719.27766481604
1420,67541.84096358696
1421,67875.35419118706
1422,73246.39677378876
1423,58900.746105261875
1424,54187.146727300664
1425,52160.14146048039
1426,42973.67750693071
1427,83228.34470009395
1428,51663.239743473896
1429,60511.85716483301
1430,59985.35040180152
1431,65856.66037878173
1432,70969.09552608369
1433,71445.60828428817
1434,57039.269015001344
1435,61228.01626282661
1436,65754.24290557372
1437,60470.76213885525
1438,79060.37916089065
1439,67925.94291707323
1440,70394.2612611889
1441,69703.60608736485
1442,74838.86197554397
1443,64943.6889877278
1444,50194.52392113226
1445,67189.11291821714
1446,56708.074462772434
1447,57964.90658319316
1448,69144.16358824166
1449,75692.82411502709
1450,63552.199168051346
1451,66457.32352668037
1452,80420.67284704311
1453,65835.60519557641
1454,89474.47454249467
1455,69142.32985700617
1456,45909.215809132555
1457,71079.88961173606
1458,67387.7072495185
1459,76503.32094151818
1460,70367.29691339031
1461,62280.63356085299
1462,51451.94103779706
1463,61634.440827830476
1464,55249.238858597724
1465,57978.9989026435
1466,69699.82744489683
1467,80542.91844420478
1468,67820.43869892054
1469,51944.76278033888
1470,68379.51008289214
1471,75929.70826714725
1472,57895.49435749691
1473,62683.10173396155
1474,64200.1253479827
1475,56234.250269868324
1476,70596.04773912931
1477,62933.79191461291
1478,68368.647839761
1479,55328.47162266973
1480,59858.90039745662
1481,71487.40697896844
1482,60565.39187977306
1483,81593.51191302478
1484,60357.6815445447
1485,66631.08065820958
1486,73740.35171942163
1487,50261.016071360405
1488,46866.835280882966
1489,49248.63025498978
1490,77161.32443496255
1491,59047.21194176626
1492,90178.11625737324
1493,58983.99741411684
1494,66502.3564326611
1495,80108.33292636948
1496,84778.57228228197
1497,85363.1091670547
1498,76862.18570662214
1499,75049.61865880535
1500,70764.75289270256
1501,72653.6041623571
1502,59388.66623740539
1503,56749.08456646765
1504,64927.89882658121
1505,63290.38717544144
1506,60490.562907417974
1507,72017.34787525788
1508,74637.17548639583
1509,65998.8622636092
1510,79920.78421124334
1511,53759.302259355674
1512,63270.328807893544
1513,58069.45019466268
1514,46603.07722996012
1515,64472.42654226373
1516,64112.56831685789
1517,80495.37083311204
1518,71699.8402462385
1519,55180.72515739868
1520,83994.4090640326
1521,77694.73035594425
1522,71336.30043537688
1523,63281.43241219241
1524,55982.85103345593
1525,61886.165639980194
1526,76526.7295977326
1527,84516.13646003683
1528,81133.75868341263
1529,60843.89918282798
1530,54567.30906780061
1531,67203.45586980277
1532,48141.32974506221
1533,69088.55054253855
1534,64412.01753770404
1535,61258.8683820083
1536,50003.41272802277
1537,71117.67446638789
1538,60685.91500407161
1539,54345.02504358784
1540,37352.861267874236
1541,65831.64435018436
1542,83860.63936738815
1543,82782.06554616943
1544,61629.88083482801
1545,60210.11279707292
1546,70951.38596144096
1547,56311.21900880781
1548,69344.44239888538
1549,74018.79618453763
1550,78658.8156395338
1551,65419.4526358912
1552,64415.785898921065
1553,57704.24753312512
1554,58246.83986029212
1555,64282.444481675455
1556,70252.49846885251
1557,75746.31966302323
1558,58610.33389388728
1559,81600.67909028594
1560,63994.24739026504
1561,66523.52045720637
1562,59296.806609212494
1563,42558.270797961304
1564,75672.89736430123
1565,74232.67237161506
1566,64082.76782950859
1567,67597.78057293945
1568,72119.11557773172
1569,51366.1348318253
1570,61732.95662722777
1571,74998.04019690899
1572,54544.429168998235
1573,70054.85272235703
1574,53585.425354456675
1575,71847.53322502598
1576,66858.82857771589
1577,51095.95524163563
1578,78926.71694526245
1579,59965.47763271023
1580,59240.95903054692
1581,69381.28537300015
1582,78894.09689497788
1583,57281.655210906756
1584,68088.84189917044
1585,71792.39840399646
1586,74467.49947332217
1587,69333.08895346298
1588,63930.6450098575
1589,59357.29119420353
1590,68526.92223115447
1591,56976.40328083466
1592,38516.61856574465
1593,72128.0714422674
1594,76834.19181155268
1595,44197.90904527235
1596,57762.33635359135
1597,74083.6160107427
1598,88499.4780978077
1599,68164.93047744481
1600,60709.453988399386
1601,66193.02898964233
1602,81803.28759217256
1603,61627.431609445375
1604,60127.723334188195
1605,63324.798178870406
1606,58651.5573181036
1607,69444.17656063868
1608,84496.90798538632
1609,71513.58613185101
1610,65791.94837942785
1611,65430.08071153528
1612,52749.01531372416
1613,77244.77117216232
1614,67668.0714305627
1615,66674.43426478448
1616,100443.11907913935
1617,71532.40248434759
1618,61059.812899738885
1619,64347.017438635296
1620,80127.94049265826
1621,69809.09750606837
1622,54326.54361751706
1623,77934.56274644277
1624,62093.80254530079
1625,87541.21116286618
1626,79641.72405783721
1627,64401.05444410321
1628,81717.48701804187
1629,69618.94850596476
1630,77501.22015191292
1631,73853.92157363548
1632,60576.15685078199
1633,62637.3750775161
1634,79405.65157650234
1635,65791.48007962533
1636,65135.95876827076
1637,59654.4476071972
1638,73474.91405662533
1639,89897.44259312216
1640,58630.154258147995
1641,69580.9879674183
1642,83494.32895484503
1643,68609.05948823357
1644,73962.56136318807
1645,58848.29811922193
1646,73788.71437276721
1647,67667.63075064524
1648,79429.82335748937
1649,81479.85391633824
1650,95535.11982087686
1651,75469.32513282649
1652,72964.4865665124
1653,71683.91641646408
1654,66241.98047258385
1655,73192.07183530764
1656,66886.82929930043
1657,71559.08316338687
1658,83084.09875677031
1659,59876.367747894314
1660,81374.26901198117
1661,83180.34407408937
1662,68862.23813077994
1663,48858.12441060478
1664,64032.2235297464
1665,83114.17886630181
1666,69949.3627777019
1667,60218.851077741616
1668,65197.97418840855
1669,78685.79366573626
1670,75780.81908270452
1671,67958.07240899379
1672,66713.07928254385
1673,66497.6919102525
1674,61225.141555705704
1675,86636.99029538514
1676,67294.03870857733
1677,82722.85860894568
1678,85798.48391991525
1679,80602.50238217032
1680,66337.28027351025
1681,74724.89430405683
1682,70479.76733678157
1683,61718.854793389444
1684,74033.63621790675
1685,59033.8354890927
1686,82735.23728530636
1687,66246.5004277068
1688,72938.51995941912
1689,73794.07211615215
1690,68406.43366364995
1691,76896.73141544347
1692,66315.08683446547
1693,79811.44637526317
1694,57673.04659822324
1695,72431.02919615485
1696,90590.93339127357
1697,61232.760154634976
1698,64493.07369544221
1699,76444.07189727988
1700,73135.30122008671
1701,74880.29439342632
1702,76300.39470216737
1703,77790.28808630843
1704,82574.64182025296
1705,75610.41996997586
1706,69134.2668545053
1707,78307.21041271804
1708,90614.94274964288
1709,70324.455936865
1710,61940.19035398431
1711,82791.00009356046
1712,70551.11176115475
1713,50062.977940550365
1714,80298.66017219494
1715,66505.9515411515
1716,70988.71057764912
1717,75248.67670638088
1718,73868.72019848139
1719,79093.11157208112
1720,67678.61969499229
1721,77199.45138245155
1722,69507.85662485156
1723,79526.37820956577
1724,78326.91824082125
1725,62853.84638024477
1726,83103.06456244105
1727,66918.63894955025
1728,80393.90138350218
1729,76021.26653470413
1730,90765.32016864195
1731,70183.93357697221
1732,68960.55543950875
1733,72294.6773418134
1734,69492.24557234798
1735,80558.65242011123
1736,56431.33731632485
1737,62092.84920922719
1738,61986.894184898796
1739,82203.26932042648
1740,89841.61712650998
1741,71726.30121531601
1742,71117.90616879062
1743,73541.99503182255
1744,84495.62642677262
1745,63638.702058784984
1746,75331.33322803858
1747,82735.04969851502
1748,78029.46510008918
1749,74949.80956667816
1750,83099.94432636214
1751,46092.67047069836
1752,79939.2765959998
1753,66655.31656941649
1754,54925.31443212616
1755,78379.25939594053
1756,87039.4288523203
1757,71963.98825441381
1758,82902.86887272011
1759,89532.57598057718
1760,86594.62793653121
1761,89880.83869440467
1762,80938.19831140965
1763,74307.00978970666
1764,57568.78528171904
1765,71163.60851939124
1766,65227.577447528805
1767,95405.30057566887
1768,71972.86527636736
1769,74999.64146853558
1770,79318.3371610954
1771,74275.41786441527
1772,90825.83380499826
1773,67684.77978334621
1774,75893.31795306315
1775,66558.52754371024
1776,60819.01828848367
1777,67937.58249163788
1778,73720.95543020661
1779,69834.37115551812
1780,67239.27360195217
1781,60136.41876397239
1782,73404.66767440378
1783,59224.66966038071
1784,81908.60303758676
1785,75168.63093003575
1786,59804.92840604142
1787,71324.58263019209
1788,66931.3593447849
1789,77680.93850488254
1790,87929.98786092218
1791,55810.06870423328
1792,75748.3841921649
1793,73033.14544502433
1794,81384.24416519538
1795,76839.19968306762
1796,67223.95008330254
1797,71589.53404402453
1798,66856.26483265584
1799,85613.06478667671
1800,75102.59988741015
1801,93937.90025822079
1802,74355.91526254453
1803,67915.00573158609
1804,59898.49947456246
1805,57040.83663813127
1806,59267.48397063583
1807,77816.73991080557
1808,80269.37363299006
1809,59406.88638036939
1810,84205.86654145189
1811,70461.58288385633
1812,76796.85352054622
1813,91487.87968324497
1814,84370.83655934603
1815,72753.9269216324
1816,66564.12114653786
1817,53994.71938739768
1818,68358.19020826652
1819,73475.29101241379
1820,65751.68812917889
1821,74347.82372976768
1822,76465.84223027842
1823,73485.71358260994
1824,69271.21759245613
1825,77494.780120358
1826,80264.64989638483
1827,64978.28262626227
1828,90028.64719815343
1829,74970.5120778481
1830,76181.9796301392
1831,83112.7376332563
1832,78399.88471332574
1833,85636.23973982318
1834,79013.28505270896
1835,70054.85965428635
1836,79831.47865275174
1837,64816.41132748411
1838,77376.52045845595
1839,75995.89349424612
1840,74284.31482796533
1841,75117.41828630141
1842,57621.63294571433
1843,70990.22432328112
1844,77443.29241210187
1845,78150.79732066473
1846,66312.89199143116
1847,89284.15180933774
1848,68002.77491854572
1849,86396.5654059581
1850,81011.42701940757
1851,70314.7203022527
1852,94567.63232678585
1853,64915.705083125926
1854,86081.18513679074
1855,86933.0565811205
1856,70258.64130992428
1857,90927.12640133401
1858,74539.65825470121
1859,79964.7296934893
1860,79718.70178840293
1861,75810.10598598525
1862,85299.00613228854
1863,85163.56060621285
1864,59781.123668308916
1865,90347.63582947224
1866,60717.12352033398
1867,87705.3354441073
1868,88684.77476896656
1869,66545.92909853873
1870,73385.34052114488
1871,66474.34671583137
1872,75420.11309780338
1873,74526.93055883332
1874,85441.84872338412
1875,90786.32086188681
1876,91678.08150859029
1877,72137.59313490771
1878,75705.10466324545
1879,61001.01147848123
1880,69814.78273572883
1881,87560.1097316653
1882,94105.55163617304
1883,65644.3846818915
1884,72101.40080916177
1885,77800.17583110146
1886,80904.05498888678
1887,70044.63820147427
1888,82419.53384533164
1889,73478.79992998156
1890,78110.96069190794
1891,83756.63588072773
1892,78396.3460988001
1893,74006.61449542503
1894,77312.74536143242
1895,77563.60380863737
1896,74785.53310186946
1897,75936.11277401971
1898,94548.99510573791
1899,84210.18788010311
1900,75684.68022039912
1901,85647.53744579808
1902,75378.32850313063
1903,90486.31977655715
1904,82490.06532267167
1905,77759.21196064843
1906,83348.01265879351
1907,63200.71188000573
1908,67680.44871159267
1909,67047.54333670017
1910,80454.91434832779
1911,96389.34339554165
1912,101415.92486261704
1913,85522.18441509831
1914,84188.88815013529
1915,61208.65605916333
1916,73831.3054033505
1917,71419.03588160833
1918,73127.24741817956
1919,77693.15521484283
1920,74692.57762371945
1921,59659.39529693285
1922,86970.42596186607
1923,68802.84314329266
1924,81961.71204180222
1925,100349.06009819047
1926,70453.39748482649
1927,54383.398173227426
1928,76865.28118188962
1929,90773.98975067644
1930,99386.95794289667
1931,67547.09745616655
1932,84848.71563305595
1933,75267.7688328902
1934,78900.55985764936
1935,106442.66687086108
1936,65008.740116739194
1937,82615.07001563646
1938,84793.85511834506
1939,91014.0566500842
1940,81175.31493539969
1941,83315.29879573174
1942,76357.6377264728
1943,83004.7428131418
1944,76920.92064571663
1945,86607.95229925124
1946,76735.54004025439
1947,84242.07733971259
1948,80217.89526384094
1949,91810.49590841241
1950,80075.54616480586
1951,62898.66871862191
1952,93287.73840783065
1953,71650.75039206454
1954,74209.98001420253
1955,74830.6204602558
1956,94571.22433239891
1957,59509.73126090377
1958,112283.60873729066
1959,91506.36149135124
1960,83217.87254198233
1961,80476.25339452786
1962,83920.4641492673
1963,86315.89768448411
1964,87596.59926019129
1965,86740.27806072522
1966,82119.85021324322
1967,79290.48919761745
1968,79790.9905641556
1969,79394.51059716391
1970,92721.18436936138
1971,87358.96062349936
1972,52059.43705404793
1973,88062.28116598833
1974,83490.60534787847
1975,81396.14583623175
1976,77738.05886980187
1977,92904.40060055087
1978,91178.5880219193
1979,74014.61672245464
1980,85854.00627193609
1981,72107.02605527786
1982,68067.54175280142
1983,75636.70115479108
1984,90567.97812451831
1985,91515.4838544516
1986,87155.29760166365
1987,89315.6312691707
1988,87266.70627184032
1989,75730.3774484612
1990,86504.70884743013
1991,90229.88865296755
1992,89809.03669882647
1993,94195.60711543716
1994,89429.88187270137
1995,85901.71547610656
1996,93129.145783855
1997,82202.86080820013
1998,73689.77688841356
1999,80918.3237612531
2000,75140.45695262623
